listing_url,OFFICE,FAMILY ROOM,DINING ROOM,DEN,REC,FOYER,2ND BEDROOM,BATHROOM,BATHROOMS,LIBRARY,EXERCISE,KITCHEN,LIVING ROOM,MASTER BEDROOM,STUDY,4TH BEDROOM,3RD BEDROOM,OTHER,LEGAL DESCRIPTION,5TH BEDROOM,SUNROOM,GREAT ROOM,LAUNDRY,SITTING,SOLARIUM,LOCKER,BEDROOM,BREAKFAST,MEDIA/ENT,UTILITY
https://toronto.listing.ca/241-westlake-ave.E4357421.htm#15-w4,,,"Main Level, 5.61m x 5.52mCombined W/Living, Hardwood Floor, Pot Lights",,"Bsmt Level, 4.30m x 2.56mCeramic Floor, Window, Closet",,"2nd Level, 3.22m x 2.75mHardwood Floor, Double Closet, Window",,5-piece on 2nd level4-piece on 2nd level2-piece on main level4-piece on bsmt level,,,"Bsmt Level, 2.86m x 2.57mCeramic Floor, Window, Eat-In Kitchen","Main Level, 5.61m x 5.52mCombined W/Dining, Hardwood Floor, Picture Window","2nd Level, 4.90m x 3.77mHardwood Floor, Double Closet, 5 Pc Ensuite",,"Bsmt Level, 3.69m x 3.42mCeramic Floor, Window, Closet","2nd Level, 3.23m x 2.75mHardwood Floor, Double Closet, Window",,,,,,"Bsmt Level, 3.90m x 3.47mCeramic Floor, Window",,,,,,,
https://toronto.listing.ca/114-saskatoon-dr.W4365592.htm#15-25,,,"Bsmt LevelLaminate, Open Concept",,,,"Ground LevelHardwood Floor, Large Window, Large Closet",,5-piece on 2nd level4-piece on ground level2-piece on ground level3-piece on bsmt level,,,"Bsmt LevelLaminate, Open Concept, Window","Bsmt LevelLaminate, Open Concept, Window","2nd LevelHardwood Floor, 5 Pc Ensuite",,Ground LevelHardwood Floor,Ground LevelHardwood Floor,,,,,,,,,,"Bsmt LevelLaminate, Window",,,
https://toronto.listing.ca/265-ontario-st.C4351761.htm#15-199,,"3rd Level, 4.42m x 4.57mW/O To Terrace, Open Concept, Hardwood Floor","Main Level, 3.05m x 2.74mOpen Concept, Hardwood Floor",,"Lower Level, 5.49m x 4.57mLarge Window, Broadloom, Pot Lights",,"2nd Level, 4.42m x 2.84mDouble Closet, Pot Lights, Hardwood Floor",,2-piece on main level5-piece on 2nd level4-piece on 2nd level3-piece on lower level3-piece on 3rd level,,,"Lower LevelLaundry Sink, Ceramic Floor","Main Level, 5.59m x 3.81mGas Fireplace, W/O To Yard, Hardwood Floor","2nd Level, 3.66m x 4.78m5 Pc Ensuite, His/Hers Closets",,,"3rd Level, 5.61m x 3.38mDouble Closet, Hardwood Floor",,,,,,"3rd LevelLaundry Sink, B/I Shelves",,,,,,,
https://toronto.listing.ca/1100-kingston-rd-319.E4347254.htm#15-1i1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toronto.listing.ca/18-william-carson-cres-602.C4334606.htm#15-20c,,,"Flat Level, 6.10m x 3.23mLaminate, Combined W/Living, Open Concept","Flat Level, 2.74m x 2.31mBroadloom",,,,,,,,"Flat Level, 2.86m x 2.37mCeramic Floor","Flat Level, 6.10m x 3.23mLaminate, Combined W/Dining","Flat Level, 3.96m x 3.00mBroadloom",,,,,,,,,,,,,,,,
https://toronto.listing.ca/453-woburn-ave.C4349597.htm#15-1eq,,,"Main Level, 4.57m x 3.40m",,"Bsmt Level, 7.67m x 4.27mLaminate",,"2nd Level, 4.34m x 3.48m",,2-piece on main level4-piece on 2nd level3-piece on bsmt level,,,"Main Level, 5.33m x 4.34mCentre Island, Open Concept","Main Level, 4.34m x 3.56mO/Looks Backyard, W/O To Deck","2nd Level, 5.66m x 4.34m4 Pc Ensuite, W/W Closet, South View",,,"2nd Level, 3.05m x 2.31mSkylight",,,,,,"Bsmt Level, 2.92m x 1.47m",,,,"Bsmt Level, 4.22m x 3.58m",,,
https://toronto.listing.ca/25-edgehill-rd.W4349705.htm#15-1dx,"Lower Level, 4.27m x 3.51mB/I Shelves",,"Main Level, 5.92m x 4.57mHardwood Floor, Crown Moulding, Picture Window",,"Lower Level, 6.78m x 4.57mBroadloom, Gas Fireplace, B/I Bar",,"2nd Level, 4.72m x 3.96m3 Pc Ensuite, Broadloom, W/I Closet",,2-piece on main level4-piece on main level3-piece on upper level4-piece on upper level,,,"Main Level, 4.57m x 4.57mCentre Island, Open Concept, Breakfast Area","Main Level, 6.40m x 5.49mB/I Bookcase, Fireplace, Hardwood Floor","Main Level, 4.88m x 3.73mB/I Bar, W/I Closet, 4 Pc Ensuite",,,"2nd Level, 5.18m x 3.05m4 Pc Ensuite, Broadloom, W/I Closet",,,,,,"Main Level, 4.57m x 4.57m2 Pc Ensuite, W/O To Yard, B/I Shelves",,,,,"Main Level, 4.37m x 3.45mW/O To Patio, Combined W/Kitchen, Hardwood Floor",,
https://toronto.listing.ca/273-woodsworth-rd.C4343994.htm#15-1nf,"Bsmt Level, 462.00m x 3.28mOpen Concept",,"Ground Level, 3.96m x 2.74mHardwood Floor, Broadloom",,"Bsmt Level, 5.94m x 3.53mOpen Concept",,"Ground Level, 3.28m x 3.10mHardwood Floor, Broadloom",,,,,"Ground Level, 5.18m x 2.37m","Ground Level, 4.88m x 3.60mHardwood Floor, Broadloom","Ground Level, 4.37m x 3.15mBroadloom, W/I Closet",,,"Ground Level, 3.35m x 2.80mHardwood Floor, Broadloom","Bsmt Level, 3.58m x 2.69m",,,,,,,,,,,,
https://toronto.listing.ca/115-edgewood-ave.E4361956.htm#15-7v,,"Ground Level, 3.23m x 2.74mHardwood Floor, South View, Large Window","Ground Level, 4.23m x 3.53mHardwood Floor, Pot Lights, Crown Moulding",,"Lower Level, 4.02m x 2.98mFinished, Sump Pump","Ground Level, 2.46m x 1.62mLarge Closet, Bay Window, W/O To Porch","2nd Level, 3.35m x 2.98mHardwood Floor, Large Closet, Window","2nd Level4 Pc Bath, Marble Floor, Soaker",,,,"Ground Level, 4.90m x 4.51mHardwood Floor, Pot Lights, W/O To Deck","Ground Level, 4.45m x 3.59mHardwood Floor, Pot Lights, Gas Fireplace","2nd Level, 4.54m x 3.35mHardwood Floor, W/I Closet, 5 Pc Ensuite",,,"2nd Level, 4.51m x 2.98mHardwood Floor, Large Closet, Large Window",,,,,,,,,,,,,
https://toronto.listing.ca/800-lawrence-ave-1917.W4359504.htm#15-oe,,,"Main Level, 3.36m x 3.57mLaminate",,,,,,4-piece on main level,,,"Main Level, 2.16m x 2.44mLaminate","Main Level, 3.36m x 3.57mLaminate",,Main LevelLaminate,,,,,,,,,,,,"Main Level, 3.04m x 3.04mLaminate",,,
https://toronto.listing.ca/33-mill-st-536.C4342904.htm#15-1np,,,"Flat Level, 11.60m x 4.60mOpen Concept, Large Window, Juliette Balcony",,,,,,4-piece on main level,,,"Flat Level, 2.00m x 4.60mStainless Steel Appl, Stone Counter, Breakfast Bar","Flat Level, 11.60m x 4.60mOpen Concept, Large Window, O/Looks Park","Flat Level, 3.30m x 6.30m4 Pc Ensuite, Large Window, Juliette Balcony",,,,,,,,,,,,,,,,
https://toronto.listing.ca/58-orchard-view-blvd-ph07.C4365616.htm#15-31,,,,"Main Level, 2.54m x 2.54mHardwood Floor",,,"Main Level, 3.04m x 3.05mHardwood Floor, W/I Closet",,4-piece on main level3-piece on main level,,,"Main Level, 4.91m x 6.10mHardwood Floor, Open Concept, Centre Island","Main Level, 4.91m x 6.10mHardwood Floor, Combined W/Dining, W/O To Balcony","Main Level, 3.99m x 3.05mHardwood Floor, W/I Closet, W/O To Balcony",,,,,,,,,,,,,,,,
https://toronto.listing.ca/2-holiday-dr-45.W4338847.htm#15-1t8,,,Main LevelCombined W/Living,,,,3rd LevelW/I Closet,,2-piece on main level3-piece on 3rd level4-piece on 2nd level,,,"Main LevelGranite Counter, Backsplash",Main LevelCombined W/Dining,"2nd Level4 Pc Ensuite, His/Hers Closets",,,2nd Level,,,,,,,,,,,,,
https://toronto.listing.ca/560-king-st-620.C4363323.htm#15-cj,,,"Main Level, 13.80m x 4.02mHardwood Floor, Combined W/Living, South View",,,,,,,,,"Main Level, 13.80m x 4.02mHardwood Floor, Stainless Steel Appl, Stone Counter","Main Level, 13.80m x 4.02mHardwood Floor, W/O To Balcony, Open Concept",,,,,,,,,,,,,,"Main Level, 3.05m x 2.74mHardwood Floor, Large Closet",,,
https://toronto.listing.ca/77-deloraine-ave.C4344068.htm#15-1nh,,"Main Level, 4.45m x 3.76mHardwood Floor, Gas Fireplace, W/O To Deck","Main Level, 3.71m x 300.00mHardwood Floor, B/I Bar, Pot Lights","2nd Level, 2.44m x 2.13mHardwood Floor, Window","Bsmt Level, 6.02m x 2.40mPorcelain Floor, Heated Floor, Gas Fireplace",,"2nd Level, 3.81m x 3.25mHardwood Floor, 4 Pc Ensuite, Large Closet",,6-piece on 2nd level4-piece on 2nd level2-piece on main level4-piece on bsmt level,,,"Main Level, 4.45m x 4.34mHardwood Floor, Centre Island, B/I Appliances","Main Level, 6.25m x 3.40mHardwood Floor, Fireplace, Bay Window","2nd Level, 4.45m x 3.76mHardwood Floor, 6 Pc Ensuite, W/I Closet",,,"2nd Level, 3.99m x 3.05mHardwood Floor, Large Closet",,,,,,,,,,,,,
https://toronto.listing.ca/560-king-st-323.C4353370.htm#15-15d,,,"Main Level, 4.19m x 4.00mHardwood Floor, Combined W/Living, Open Concept",,,,,,3-piece on main level,,,"Main Level, 4.19m x 4.00mHardwood Floor, Stainless Steel Appl, Open Concept","Main Level, 4.19m x 4.00mHardwood Floor, Combined W/Dining, Juliette Balcony",,,,,,,,,,,,,,"Main Level, 2.74m x 3.05mHardwood Floor, Separate Rm, Closet",,,
https://toronto.listing.ca/380-dixon-rd-808.W4362405.htm#15-fv,,,"Flat Level, 2.43m x 2.70mBroadloom",,,,,"Flat Level, 2.43m x 1.52mCeramic Floor",4-piece on flat level,,,"Flat Level, 2.43m x 3.05mVinyl Floor","Flat Level, 4.26m x 4.87mBroadloom, W/O To Balcony",,,,,,,,,,"Flat Level, 1.80m x 1.80mVinyl Floor",,,,"Flat Level, 4.57m x 3.35mBroadloom",,,
https://toronto.listing.ca/55-stewart-st-623.C4315412.htm#15-u8,,,"Main Level, 3.92m x 3.66mHardwood Floor, Large Closet",,,,,,4-piece on main level,,,"Main Level, 3.78m x 2.17mHardwood Floor, Granite Counter","Main Level, 3.92m x 3.66mHardwood Floor, W/O To Balcony, Large Window",,,,,,,,,,,,,,,,,
https://toronto.listing.ca/85-skymark-dr-202.C4327528.htm#15-27t,,,"Flat Level, 6.71m x 4.17mCombined W/Living, Fireplace, Led Lighting",,,"Flat Level, 2.45m x 1.39mCloset Organizers, Laminate, Led Lighting","Flat Level, 6.75m x 3.19mLarge Window, Pot Lights, Laminate",,4-piece on main level3-piece on main level,,,"Flat Level, 5.11m x 3.06mQuartz Counter, Pot Lights, Centre Island","Flat Level, 6.45m x 4.79mCombined W/Dining, Laminate, Led Lighting","Flat Level, 4.41m x 3.08m4 Pc Ensuite, Marble Floor, Heated Floor",,,,"Flat Level, 3.74m x 2.80mBalcony, Wood Floor, O/Looks Garden",,,,,,,,,,,,
https://toronto.listing.ca/2901-jane-st-95.W4357348.htm#15-v2,,,Main LevelCombined W/Kitchen,,,,"Upper Level, 4.38m x 2.74mHardwood Floor, Closet, Window",,4-piece on upper level3-piece on lower level,,,"Main Level, 4.57m x 3.65mPorcelain Floor, Updated, Pot Lights","Main Level, 4.87m x 3.65mPorcelain Floor, Open Concept, W/O To Patio","Upper Level, 4.23m x 3.50mHardwood Floor, Closet, Window",,,"Upper Level, 3.35m x 2.74mHardwood Floor, Closet, Window",,,,,,"Lower Level, 3.65m x 1.21mPorcelain Floor",,,,,,,
https://toronto.listing.ca/151-la-rose-ave-1008.W4340944.htm#15-1rv,,,"Main Level, 3.56m x 2.67mParquet Floor, Combined W/Living",,,,"Main Level, 4.59m x 3.13mParquet Floor, Double Closet",,,,,"Main Level, 3.50m x 2.56mCeramic Floor, B/I Appliances","Main Level, 7.14m x 3.72mParquet Floor, W/O To Balcony","Main Level, 4.59m x 3.50mParquet Floor, Double Closet",,,,,,,,,,,,,,,,
https://toronto.listing.ca/18-hollywood-ave-707.C4341542.htm#15-1rc,,,"Flat Level, 3.68m x 2.80mLaminate, Combined W/Living, Window",,,"Flat Level, 2.77m x 1.84mMarble Floor, Mirrored Walls","Flat Level, 4.16m x 3.00mW/O To Balcony, Laminate, Window",,,,,"Flat Level, 3.65m x 2.85mCeramic Floor, Pantry","Flat Level, 4.92m x 3.68mLaminate, Combined W/Dining, Window","Flat Level, 4.47m x 3.66mW/O To Balcony, 5 Pc Ensuite, Large Closet",,,,,,,,,,,"Flat Level, 3.66m x 2.54mW/O To Balcony, Laminate, Window",,,"Flat Level, 2.47m x 2.14mCeramic Floor, Window",,
https://toronto.listing.ca/8-rusholme-park-cres.C4358545.htm#15-sh,,,"Main Level, 3.84m x 3.68mHardwood Floor, Picture Window, Separate Rm",,,,"2nd Level, 3.04m x 3.05mHardwood Floor, Closet",,4-piece on 2nd level2-piece on bsmt level,,,"Main Level, 3.98m x 3.90mVinyl Floor, Eat-In Kitchen, W/O To Yard","Main Level, 3.35m x 3.08mHardwood Floor, Separate Rm","2nd Level, 4.57m x 3.90mHardwood Floor, Picture Window, Closet",,"3rd Level, 3.96m x 2.71mHardwood Floor, Closet","2nd Level, 4.26m x 2.96mTile Floor, W/O To Sunroom",,,"3rd Level, 4.11m x 2.98mHardwood Floor, Closet","2nd Level, 2.28m x 2.44m",,,,,,,,,
https://toronto.listing.ca/68-grangeway-ave.E4159510.htm#15-2o2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toronto.listing.ca/154-sumach-st.C4337951.htm#15-1v9,,,"Ground Level, 3.05m x 2.50mLaminate, East View, O/Looks Park","2nd Level, 2.80m x 1.55mLaminate, Open Concept",,"Ground Level, 2.23m x 2.23mTile Floor, Double Closet, O/Looks Park","2nd Level, 4.01m x 2.70mLaminate, Mirrored Closet, O/Looks Park","2nd LevelTile Floor, 4 Pc Bath, Stone Counter",4-piece on 2nd level2-piece on ground level,,,"Ground Level, 3.35m x 2.60mStainless Steel Appl, Quartz Counter, Centre Island","Ground Level, 4.27m x 3.27mLaminate, Window Flr To Ceil, O/Looks Park","2nd Level, 4.07m x 3.51mLaminate, 4 Pc Ensuite, W/I Closet",,,,,,,,,,,,,,,,
https://toronto.listing.ca/87-acton-ave.C4336039.htm#15-1yu,,,"Main Level, 3.01m x 3.38mHardwood Floor",,,,,,,,,"Bsmt Level, 5.18m x 2.58mLaminate","Main Level, 3.47m x 5.36mHardwood Floor","Main Level, 4.55m x 3.60mHardwood Floor",,,,,,,,,,,,,"Bsmt Level, 3.61m x 2.76mLaminate",,,
https://toronto.listing.ca/72-kirker-ave.E4361877.htm#15-hq,,,"Ground Level, 2.82m x 2.72mCombined W/Living, Laminate, O/Looks Park",,,,"Ground Level, 4.09m x 2.72mLaminate, Double Closet, O/Looks Backyard",,4-piece on main level3-piece on bsmt level,,,"Bsmt Level, 3.49m x 2.87mEat-In Kitchen, Ceramic Floor","Bsmt Level, 6.19m x 3.56mWalk-Up","Ground Level, 4.04m x 3.12mLaminate, Double Closet, O/Looks Backyard",,"Bsmt Level, 3.84m x 3.13mAbove Grade Window, Double Closet","Ground Level, 3.12m x 2.50mLaminate, Double Closet, O/Looks Frontyard",,,,,,"Bsmt Level, 5.81m x 1.92mCeramic Floor",,,,,,,
https://toronto.listing.ca/220-george-st-ph2.C4339988.htm#15-1tk,,,"Main Level, 5.92m x 4.50mPorcelain Floor, Pot Lights, Combined W/Living",,,"Main LevelHardwood Floor, 2 Pc Bath, Closet","Upper Level, 3.81m x 3.10mHardwood Floor, 4 Pc Ensuite, Large Window",,,,,"Main Level, 1.98m x 1.80mPorcelain Floor, Centre Island, Stone Counter","Main Level, 5.92m x 4.50mPorcelain Floor, Juliette Balcony, Combined W/Dining","Upper Level, 4.32m x 3.20mHardwood Floor, 4 Pc Ensuite, Balcony",,,,,,,,,,,,,,,,
https://toronto.listing.ca/1-scott-st-1901.C4328675.htm#15-26n,,,"Main Level, 5.33m x 3.02mHardwood Floor, Se View, Open Concept",,,"Main Level, 2.87m x 2.41mDouble Closet, Hardwood Floor","Main Level, 4.45m x 3.00mDouble Closet, Hardwood Floor, W/O To Balcony",,,,,"Main Level, 3.45m x 2.46mOpen Concept, W/O To Balcony, Breakfast Bar","Main Level, 7.21m x 3.05mHardwood Floor, South View, Open Concept","Main Level, 6.10m x 4.11mEnsuite Bath, W/I Closet, W/O To Balcony",,,,,,,,,"Main Level, 3.38m x 1.91mB/I Closet, Stainless Steel Sink, Linen Closet",,,,,,,
https://toronto.listing.ca/55-regent-park-blvd-904.C4357308.htm#15-uw,,,,"Main Level, 0.95m x 2.47mCombined W/Living, Laminate",,,,,4-piece on main level,,,"Main Level, 3.42m x 2.96mQuartz Counter, Ceramic Back Splash, Stainless Steel Appl","Main Level, 3.42m x 2.96mCombined W/Dining, Laminate, W/O To Balcony","Main Level, 3.11m x 3.32mCloset, Laminate, Window",,,,,,,,,,,,,,,,
https://toronto.listing.ca/15-corylus-crt.W4332122.htm#15-23n,,,"Main Level, 7.70m x 3.40mHardwood Floor, Combined W/Living",,"Bsmt LevelTile Floor, Fireplace",,,,,,,"Main Level, 4.10m x 3.50mW/O To Deck, Eat-In Kitchen","Main Level, 7.70m x 3.40mHardwood Floor, Combined W/Dining","2nd Level, 4.20m x 3.20mHardwood Floor, Window",,,,,,,,,,,,,"2nd Level, 3.90m x 2.90mHardwood Floor, Closet",,,
https://toronto.listing.ca/15-derrydown-rd-6.W4334436.htm#15-20x,,,"Main Level, 3.50m x 2.80mHardwood Floor, Combined W/Living, Open Concept",,,,"2nd Level, 4.00m x 3.00mBroadloom, B/I Closet, Window",,4-piece on 2nd level2-piece on main level,,,"Main Level, 3.85m x 3.25mVinyl Floor, B/I Appliances, Breakfast Area","Main Level, 5.40m x 4.10mHardwood Floor, Combined W/Dining, W/O To Yard","2nd Level, 5.00m x 3.50mBroadloom, B/I Closet, Window",,"Bsmt Level, 3.70m x 3.00m","2nd Level, 3.10m x 2.60mBroadloom, B/I Closet, Window",,,,,,,,,,,,,Bsmt Level
https://toronto.listing.ca/156-golfdale-rd.C4362068.htm#15-hz,,"Main Level, 8.00m x 4.42mHardwood Floor, Fireplace, Skylight","Main Level, 4.60m x 3.76mHardwood Floor, Wainscoting, Large Window",,"Lower Level, 6.35m x 4.17mBroadloom, Fireplace",,"2nd Level, 4.29m x 2.95mHardwood Floor, W/I Closet, Casement Windows",,2-piece on main level4-piece on 2nd level3-piece on 2nd level4-piece on 3rd level,,,"Main Level, 3.73m x 3.30mParquet Floor, Granite Counter, Picture Window","Main Level, 6.35m x 4.29mHardwood Floor, Fireplace, Crown Moulding","2nd Level, 5.38m x 4.27mHardwood Floor, His/Hers Closets, Ensuite Bath",,"2nd Level, 3.66m x 3.73mHardwood Floor, B/I Shelves, Large Window","2nd Level, 3.73m x 3.51mHardwood Floor, Large Closet, Large Window",,,"3rd Level, 4.50m x 3.86mHardwood Floor, W/I Closet, Picture Window",,,"Lower Level, 8.03m x 3.68mB/I Appliances",,,,"3rd Level, 3.86m x 3.71mHardwood Floor, W/I Closet, B/I Shelves",,,
https://toronto.listing.ca/88-blue-jays-way-1511.C4346652.htm#15-1io,,,,,,,,,4-piece on flat level,,,"Flat Level, 3.65m x 4.03mB/I Appliances, Granite Counter","Flat Level, 3.65m x 4.03mHardwood Floor, Combined W/Kitchen",,,,,,,,,,,,,,"Flat Level, 2.97m x 2.44mHardwood Floor, Separate Rm, W/O To Balcony",,,
https://toronto.listing.ca/530-indian-grve-613.W4362764.htm#15-bs,,,"Flat Level, 3.20m x 2.74mHardwood Floor, O/Looks Living","Flat Level, 2.54m x 2.08mIrregular Rm, Hardwood Floor",,,,,,,,"Flat Level, 4.09m x 2.49mModern Kitchen, Quartz Counter","Flat Level, 3.66m x 3.20mHardwood Floor, W/O To Terrace","Flat Level, 3.28m x 3.18mW/I Closet, 4 Pc Ensuite",,,,"Flat LevelSe View, Hardwood Floor",,,,,,,,,"Flat Level, 2.79m x 2.72mDouble Closet, Sliding Doors",,,
https://toronto.listing.ca/18-holmes-ave-2607.C4365603.htm#15-3c,,,"Main Level, 3.40m x 5.13mHardwood Floor, W/O To Balcony, Combined W/Living","Main Level, 2.71m x 2.12mSeparate Rm, Broadloom",,,,,4-piece on main level,,,"Main Level, 3.03m x 3.39mStainless Steel Appl, Granite Counter","Main Level, 3.40m x 5.13mHardwood Floor, W/O To Balcony, Combined W/Dining","Main Level, 3.72m x 3.05mLarge Window, Large Closet, Broadloom",,,,,,,,,,,,,,,,
https://toronto.listing.ca/1470-midland-ave-2004.E4364543.htm#15-77,,,"Main Level, 2.75m x 2.65mLaminate",,,,"Main Level, 3.00m x 2.90mLaminate, Closet, Window",,,,,"Main Level, 2.90m x 2.00mGranite Counter, B/I Dishwasher","Main Level, 7.20m x 3.10mLaminate, Fireplace, Window","Main Level, 4.20m x 2.90mLaminate, 4 Pc Ensuite, Window",,,,,,,,,,,,,,,,
https://toronto.listing.ca/56-acton-ave.C4340360.htm#15-1sw,,"Bsmt Level, 8.68m x 5.34mLaminate","Main Level, 3.55m x 1.69mBroadloom, Combined W/Living, Crown Moulding",,,,"Main Level, 2.97m x 3.67mBroadloom",,4-piece on main level3-piece on bsmt level,,,"Main Level, 3.39m x 3.12m","Main Level, 5.28m x 4.08mBroadloom, Combined W/Dining, Crown Moulding","Main Level, 3.28m x 4.18mBroadloom",,"Bsmt Level, 4.73m x 4.15mBroadloom","Main Level, 3.28m x 3.13mBroadloom",,,,,,,,,,,,,
https://toronto.listing.ca/371-mount-pleasant-rd.C4361885.htm#15-ht,,,"Ground Level, 3.72m x 2.22mHardwood Floor, Separate Rm",,"Bsmt Level, 5.57m x 4.18mHardwood Floor, Heated Floor",,"2nd Level, 2.98m x 2.68mHardwood Floor, Double Closet",,,,,"Ground Level, 4.51m x 2.52mHardwood Floor, Centre Island, Stainless Steel Appl","Ground Level, 3.76m x 3.37mHardwood Floor, Gas Fireplace, B/I Shelves","2nd Level, 4.71m x 3.41mHardwood Floor, W/O To Deck, 3 Pc Ensuite",,,"2nd Level, 2.82m x 2.68mHardwood Floor, Double Closet",,,,,,"Bsmt Level, 3.05m x 1.50mSeparate Rm, Tile Floor",,,,,,,
https://toronto.listing.ca/51-windsor-rd.W4334380.htm#15-21d,,,"Main LevelHardwood Floor, W/O To Deck",,"Bsmt LevelPot Lights, Laminate",,"Main LevelHardwood Floor, Closet",,4-piece on main level3-piece on bsmt level,,Bsmt LevelFrench Doors,"Main LevelUpdated, Ceramic Floor, Granite Counter","Main LevelHardwood Floor, Large Window, Gas Fireplace","Main LevelHardwood Floor, Closet",,"Bsmt LevelLaminate, Pot Lights","Main LevelHardwood Floor, Closet",,,,,,,,,,,,,
https://toronto.listing.ca/159-queens-dr.W4364163.htm#15-8c,,,"Ground Level, 3.61m x 3.33mHardwood Floor, Swing Doors, Large Window",,"Bsmt Level, 3.86m x 3.30mWindow",,"2nd Level, 3.21m x 2.04mHardwood Floor, Closet",,4-piece on 2nd level3-piece on bsmt level,,,"Ground Level, 3.61m x 2.99mHardwood Floor, Pot Lights, Open Concept","Ground Level, 4.68m x 3.34mHardwood Floor, Large Window, Gas Fireplace","2nd Level, 4.32m x 3.07mHardwood Floor, Closet",,,"2nd Level, 3.15m x 2.93mHardwood Floor, Closet",,,,,,"Bsmt Level, 3.30m x 2.70mWindow",,,,,"Ground Level, 3.58m x 2.43mHardwood Floor, Open Concept",,
https://toronto.listing.ca/250-scarlett-rd-204.W4357394.htm#15-vf,,,"Main Level, 3.80m x 3.10mCeramic Floor, Double Closet, Open Concept",,,,"Main Level, 3.39m x 2.93mCasement Windows, Closet",,,,,"Main Level, 4.30m x 2.28mCeramic Floor, Eat-In Kitchen","Main Level, 5.40m x 3.63mW/O To Balcony, Sunken Room, Open Concept","Main Level, 4.55m x 3.25m4 Pc Ensuite, Double Closet, Casement Windows",,,"Main Level, 3.35m x 2.79mCasement Windows, Double Closet",,,,,,"Main Level, 1.80m x 1.65mCeramic Floor",,,,,,,
https://toronto.listing.ca/16-leamington-ave.W4312047.htm#15-2ep,"Main Level, 2.86m x 2.70mHardwood Floor, Pot Lights","Main Level, 5.70m x 4.80m","Main Level, 7.90m x 3.90mCrown Moulding, Hardwood Floor, Pot Lights",,"Bsmt Level, 7.16m x 5.48mW/O To Yard, Sump Pump, Built-In Speakers",,"2nd Level, 4.90m x 3.30mHardwood Floor, 4 Pc Ensuite, Double Closet",,4-piece on 2nd level3-piece on 2nd level2-piece on main level3-piece on bsmt level,,,"Main Level, 6.09m x 5.18mB/I Appliances, Breakfast Area","Main Level, 7.90m x 3.90mHardwood Floor, Crown Moulding","2nd Level, 5.27m x 4.50mW/I Closet, Built-In Speakers, Ensuite Bath",,"2nd Level, 3.81m x 3.65mHardwood Floor, 3 Pc Ensuite, W/I Closet","2nd Level, 4.02m x 3.65mHardwood Floor, 4 Pc Ensuite, Large Closet",,,,,,,,,,"3rd Level, 4.80m x 3.60mLarge Window",,,
https://toronto.listing.ca/40-chichester-pl-402.E4351752.htm#15-1a4,,,"Flat Level, 2.98m x 2.67mWindow, Parquet Floor",,,,"Flat Level, 3.22m x 2.72mW/O To Balcony, Parquet Floor, Closet",,4-piece on flat level,,,"Flat Level, 3.01m x 2.51mB/I Shelves, Tile Floor, B/I Dishwasher","Flat Level, 6.26m x 3.44mW/O To Balcony, Parquet Floor, Open Concept","Flat Level, 5.26m x 3.18mLarge Closet, Parquet Floor, Window",,,,,,,,,"Flat Level, 1.80m x 1.70m",,,"Flat Level, 1.37m x 1.31m",,,,
https://toronto.listing.ca/6-parkwood-ave.C4302706.htm#15-2hn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toronto.listing.ca/23-larabee-cres.C4340697.htm#15-1sk,,,"Ground Level, 3.50m x 3.35m",,"Bsmt Level, 8.30m x 3.75m",,"Ground Level, 3.35m x 2.60m",,,,,"Ground Level, 3.80m x 3.50m","Ground Level, 5.55m x 3.60m","Ground Level, 3.80m x 3.35m",,"Ground Level, 3.40m x 2.60m","Ground Level, 3.20m x 2.50m",,,,,,,,,,"Bsmt Level, 4.00m x 2.50m",,,
https://toronto.listing.ca/2220-lakeshore-blvd-712.W4364479.htm#15-7l,,,"Main Level, 3.98m x 2.79mOpen Concept, W/O To Balcony, Combined W/Living",,,,"Main Level, 3.15m x 2.45mCloset",,3-piece on main level4-piece on main level,,,"Main Level, 3.92m x 2.73mOpen Concept, Stainless Steel Appl, Stone Counter","Main Level, 3.98m x 2.79mOpen Concept, W/O To Balcony, Laminate","Main Level, 3.40m x 2.95m4 Pc Bath, W/I Closet, W/O To Balcony",,,"Main Level, 3.15m x 2.80mCloset",,,,,,Main Level,,,,,,,
